timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777593350124,74,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-187,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,314,314,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593350036,171,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-188,text,true,,790,311,313,313,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,171,0,82
1777593320141,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-191,text,false,Login failed — check credentials in users.csv,2679,0,313,313,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593350108,152,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-189,text,true,,790,311,313,313,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,152,0,72
1777593320201,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-192,text,false,Login failed — check credentials in users.csv,2679,0,313,313,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593350207,86,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-188,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,313,313,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593350157,149,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-190,text,true,,790,311,312,312,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,72
1777593350260,74,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-189,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,312,312,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320262,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-193,text,false,Login failed — check credentials in users.csv,2679,0,311,311,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593350216,147,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-191,text,true,,790,311,311,311,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,147,0,70
1777593350307,83,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-190,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,311,311,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320322,30081,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-194,text,false,Login failed — check credentials in users.csv,2679,0,310,310,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,79
1777593350278,147,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-192,text,true,,790,311,310,310,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,147,0,70
1777593350364,75,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-191,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,310,310,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320381,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-195,text,false,Login failed — check credentials in users.csv,2679,0,309,309,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593350338,149,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-193,text,true,,790,311,309,309,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,71
1777593350425,83,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-192,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,309,309,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320441,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-196,text,false,Login failed — check credentials in users.csv,2679,0,308,308,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593350404,149,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-194,text,true,,790,311,308,308,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,71
1777593350488,78,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-193,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,308,308,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320501,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-197,text,false,Login failed — check credentials in users.csv,2679,0,307,307,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593350456,154,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-195,text,true,,790,311,307,307,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,154,0,70
1777593350553,74,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-194,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,307,307,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320561,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-198,text,false,Login failed — check credentials in users.csv,2679,0,306,306,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593350516,148,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-196,text,true,,790,311,306,306,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,148,0,71
1777593350610,78,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-195,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,306,306,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320621,30084,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-199,text,false,Login failed — check credentials in users.csv,2679,0,305,305,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,83
1777593350578,154,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-197,text,true,,790,311,305,305,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,154,0,76
1777593350664,77,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-196,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,305,305,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320681,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-200,text,false,Login failed — check credentials in users.csv,2679,0,304,304,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,74
1777593350635,165,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-198,text,true,,790,311,304,304,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,165,0,70
1777593350732,73,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-197,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,304,304,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320738,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-201,text,false,Login failed — check credentials in users.csv,2679,0,303,303,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593350706,158,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-199,text,true,,790,311,303,303,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,158,0,77
1777593350800,76,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-198,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,303,303,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320803,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-202,text,false,Login failed — check credentials in users.csv,2679,0,303,303,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,71
1777593350758,154,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-200,text,true,,790,311,302,302,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,154,0,71
1777593320859,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-203,text,false,Login failed — check credentials in users.csv,2679,0,302,302,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593350864,73,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-199,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,302,302,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593350814,147,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-201,text,true,,790,311,301,301,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,147,0,71
1777593350913,75,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-200,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,301,301,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320916,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-204,text,false,Login failed — check credentials in users.csv,2679,0,300,300,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593350877,157,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-202,text,true,,790,311,300,300,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,157,0,79
1777593350962,73,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-201,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,300,300,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593320981,30079,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-205,text,false,Login failed — check credentials in users.csv,2679,0,299,299,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,78
1777593350935,158,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-203,text,true,,790,311,299,299,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,158,0,70
1777593351034,74,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-202,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,299,299,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321039,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-206,text,false,Login failed — check credentials in users.csv,2679,0,298,298,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,75
1777593350991,149,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-204,text,true,,790,311,298,298,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,72
1777593321100,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-207,text,false,Login failed — check credentials in users.csv,2679,0,298,298,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593351093,84,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-203,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,298,298,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351061,156,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-205,text,true,,790,311,297,297,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,156,0,70
1777593351141,76,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-204,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,297,297,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321161,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-208,text,false,Login failed — check credentials in users.csv,2679,0,296,296,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593351116,148,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-206,text,true,,790,311,296,296,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,148,0,71
1777593351218,82,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-205,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,296,296,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321222,30090,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-209,text,false,Login failed — check credentials in users.csv,2679,0,295,295,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,88
1777593351176,154,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-207,text,true,,790,311,295,295,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,154,0,71
1777593351264,77,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-206,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,295,295,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321281,30075,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-210,text,false,Login failed — check credentials in users.csv,2679,0,294,294,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,73
1777593351236,165,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-208,text,true,,790,311,294,294,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,165,0,85
1777593351331,75,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-207,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,294,294,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321342,30078,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-211,text,false,Login failed — check credentials in users.csv,2679,0,293,293,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,76
1777593351313,150,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-209,text,true,,790,311,293,293,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,150,0,72
1777593351401,79,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-208,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,293,293,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351357,174,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-210,text,true,,790,311,292,292,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,174,0,72
1777593351464,73,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-209,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,292,292,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321462,30103,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-213,text,false,Login failed — check credentials in users.csv,2679,0,291,291,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,101
1777593321402,30163,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-212,text,false,Login failed — check credentials in users.csv,2679,0,291,291,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,161
1777593351421,151,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-211,text,true,,790,311,291,291,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,151,0,74
1777593351531,79,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-210,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,291,291,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321520,30093,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-214,text,false,Login failed — check credentials in users.csv,2679,0,290,290,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,91
1777593351573,73,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-211,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,290,290,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593321581,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-215,text,false,Login failed — check credentials in users.csv,2679,0,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593321641,30073,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-216,text,false,Login failed — check credentials in users.csv,2679,0,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593351566,156,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-213,text,true,,790,311,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,156,0,73
1777593351566,159,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-212,text,true,,790,311,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,159,0,73
1777593351615,152,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-214,text,true,,790,311,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,152,0,71
1777593321701,30076,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-217,text,false,Login failed — check credentials in users.csv,2679,0,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,75
1777593351722,84,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-213,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351725,81,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-212,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,289,289,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351656,161,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-215,text,true,,790,311,287,287,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,161,0,73
1777593321757,30079,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-218,text,false,Login failed — check credentials in users.csv,2679,0,287,287,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,77
1777593351768,81,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-214,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,287,287,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351716,153,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-216,text,true,,790,311,286,286,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,153,0,75
1777593321822,30074,01 - POST /auth/user/login,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Virtual Users [500 threads] 1-219,text,false,Login failed — check credentials in users.csv,2679,0,286,286,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/auth/user/login,0,0,72
1777593351817,81,03 - POST /restaurants/20/reviews,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Virtual Users [500 threads] 1-215,text,false,"Review submission returned unexpected status (401 = bad token, 5xx = server error)",2601,0,286,286,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants/20/reviews,0,0,0
1777593351779,149,02 - GET /restaurants (search),200,OK,Virtual Users [500 threads] 1-217,text,true,,790,311,285,285,http://k8s-forkfind-forkfind-8e65d48af1-1990260306.us-east-1.elb.amazonaws.com/restaurants?q=pizza&limit=12&sort=rating,149,0,71
